Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-October-2014,12.07,12.50,11.78,12.35,11.976881944788270159,848298,1388,10159965.00,848298,100.00,0.72,0.28
27-October-2014,12.95,13.00,12.40,12.40,12.581345590675415257,343522,973,4321969.00,343522,100.00,0.60,-0.55
23-October-2014,13.05,13.05,12.90,13.05,13.048322414689734846,859539,968,11215542.00,859539,100.00,0.15,0.00
22-October-2014,12.40,12.43,11.93,12.43,12.390798771053640775,453722,578,5621978.00,453722,100.00,0.50,0.03
21-October-2014,11.28,11.84,11.20,11.84,11.795932470960842786,610641,854,7203080.00,610641,100.00,0.64,0.56
20-October-2014,11.90,11.90,11.00,11.28,11.306853529984193680,355554,1259,4020197.00,355554,100.00,0.90,-0.62
17-October-2014,11.95,11.95,11.37,11.46,11.404550390636783204,928228,1342,10586023.00,928228,100.00,0.58,-0.49
16-October-2014,12.59,12.59,11.96,11.96,12.094110416982411026,600433,1359,7261703.00,600433,100.00,0.63,-0.63
14-October-2014,12.70,12.90,12.21,12.58,12.595600471567583140,527602,1216,6645464.00,527602,100.00,0.69,-0.12
13-October-2014,12.74,12.82,12.13,12.72,12.529607149964297002,1025124,1267,12844401.00,1025124,100.00,0.69,-0.02
10-October-2014,12.61,12.84,12.41,12.70,12.609076578861761404,956021,1177,12054542.00,956021,100.00,0.43,0.09
9-October-2014,12.79,13.28,12.10,13.02,12.902250938691929083,2861695,4098,36922307.00,1451924,50.74,1.18,0.23
8-October-2014,12.97,13.00,12.48,12.65,12.719192141210729894,1719756,3484,21873907.00,786343,45.72,0.52,-0.32
7-October-2014,12.94,13.20,12.57,13.13,13.006421344965292861,1668965,3072,21707262.00,583733,34.98,0.63,0.19
1-October-2014,13.10,13.25,12.42,12.58,12.757214306101389773,1138675,2054,14526321.00,792058,69.56,0.83,-0.52
30-September-2014,13.27,13.33,12.69,12.91,12.993851053847264327,1329984,4118,17281614.00,543972,40.90,0.64,-0.36
29-September-2014,13.74,13.92,13.15,13.27,13.661649409677850561,3688071,5956,50385133.00,1267532,34.37,0.77,-0.47
26-September-2014,12.16,13.26,12.00,13.26,12.642743242960047399,5773867,7441,72997518.00,2756437,47.74,1.26,1.10
25-September-2014,12.80,13.04,12.63,12.63,12.666900659992389749,2896094,2608,36684535.00,1240492,42.83,0.41,-0.17
24-September-2014,13.90,14.29,13.29,13.29,13.611115490887209339,2625705,3986,35738774.00,1316174,50.13,1.00,-0.61
23-September-2014,14.20,14.20,13.40,13.98,14.117171649365755452,19276634,12003,272131551.00,12697217,65.87,0.80,-0.22
22-September-2014,13.53,13.53,13.20,13.53,13.508114927701377919,13225010,4335,178644955.00,8275306,62.57,0.33,0.00
19-September-2014,12.89,12.89,12.89,12.89,12.889999802298173894,910462,948,11735855.00,909448,99.89,0.00,0.00
18-September-2014,12.00,12.28,11.88,12.28,12.258194968108701620,6603839,2343,80951146.00,6129733,92.82,0.40,0.28
17-September-2014,11.35,11.77,10.94,11.70,11.471406833642787190,2972441,4371,34098080.00,1530457,51.49,0.83,0.35
16-September-2014,11.80,11.80,10.85,11.21,11.611421908446442578,3838693,4927,44572684.00,1819401,47.40,0.95,-0.59
15-September-2014,11.00,11.24,10.74,11.24,11.180949125474822821,1480289,1576,16551036.00,1088769,73.55,0.50,0.24
12-September-2014,11.00,11.09,10.32,10.71,10.674981455625014432,1775471,3615,18953120.00,826005,46.52,0.77,-0.29
11-September-2014,10.35,10.85,10.35,10.83,10.769343620346011872,2600431,3421,28004935.00,1758835,67.64,0.50,0.48
10-September-2014,10.45,10.47,10.20,10.34,10.385330768474855995,3714305,4334,38574286.00,2294112,61.76,0.27,-0.11
9-September-2014,9.98,9.98,9.32,9.98,9.849936911112180268,3221645,1913,31733000.00,1998217,62.02,0.66,0.00
8-September-2014,9.51,9.51,9.51,9.51,9.509998401625774926,350356,369,3331885.00,324787,92.70,0.00,0.00
5-September-2014,8.84,9.10,8.75,9.06,8.954584524590382821,599157,1425,5365202.00,342850,57.22,0.35,0.22
4-September-2014,9.10,9.10,8.67,8.83,8.856582779659702736,619047,1406,5482641.00,391342,63.22,0.43,-0.27
3-September-2014,8.96,9.15,8.80,9.07,8.950073969284798811,849677,1802,7604672.00,359906,42.36,0.35,0.11
2-September-2014,9.70,9.75,9.00,9.00,9.197275044562821360,1555108,2913,14302756.00,956161,61.49,0.75,-0.70
1-September-2014,9.15,9.50,8.91,9.47,9.205048954037817686,1010744,2127,9303948.00,522249,51.67,0.59,0.32
28-August-2014,9.30,9.30,8.97,9.05,9.092076020993931441,487760,1255,4434751.00,245303,50.29,0.33,-0.25
27-August-2014,9.22,9.34,8.91,9.14,9.104586011873397267,797076,1759,7257047.00,438615,55.03,0.43,-0.08
26-August-2014,9.60,9.68,9.23,9.26,9.336933484269585346,767653,1578,7167525.00,415224,54.09,0.45,-0.34
25-August-2014,9.85,10.10,9.66,9.71,9.832427297683025143,869539,1939,8549679.00,366325,42.13,0.44,-0.14
22-August-2014,10.25,10.46,9.74,9.81,10.009332689390675847,1265123,4269,12663037.00,776613,61.39,0.72,-0.44
21-August-2014,10.72,11.03,10.21,10.23,10.480552874171424127,1183054,1972,12399060.00,697607,58.97,0.82,-0.49
20-August-2014,10.25,10.83,10.17,10.74,10.621020985812206126,904087,2128,9602327.00,482489,53.37,0.66,0.49
19-August-2014,10.31,10.58,10.10,10.34,10.300325562177106933,721214,2015,7428739.00,328319,45.52,0.48,0.03
18-August-2014,10.25,10.62,9.72,10.41,10.218472791195533201,848751,2249,8672939.00,278487,32.81,0.90,0.16
14-August-2014,9.72,10.23,9.72,10.16,10.004145562036497862,922191,2274,9225733.00,364326,39.51,0.51,0.44
13-August-2014,10.30,10.36,9.75,9.82,9.984604809822865657,936916,2207,9354736.00,398844,42.57,0.61,-0.48
12-August-2014,10.50,10.74,10.14,10.24,10.384374821848862683,736734,1738,7650522.00,371983,50.49,0.60,-0.26
11-August-2014,11.04,11.25,10.45,10.46,10.712464815167945733,833811,1729,8932171.00,501028,60.09,0.80,-0.58
8-August-2014,11.20,11.20,10.90,11.00,10.998133911098686049,715400,1714,7868065.00,295869,41.36,0.30,-0.20
7-August-2014,11.46,11.60,11.21,11.30,11.351971054281841475,464041,1201,5267780.00,161730,34.85,0.39,-0.16
6-August-2014,11.72,11.95,11.40,11.46,11.652458851010003026,773166,1338,9009285.00,281072,36.35,0.55,-0.26
5-August-2014,11.98,11.98,11.52,11.75,11.693646269788941588,564204,1385,6597602.00,194425,34.46,0.46,-0.23
4-August-2014,11.41,11.94,11.40,11.84,11.626311101820336936,899339,2033,10455995.00,385294,42.84,0.54,0.43
1-August-2014,11.25,11.76,11.25,11.38,11.479486558110083567,639605,1915,7342337.00,188790,29.52,0.51,0.13
31-July-2014,11.35,11.84,11.28,11.67,11.643257594325156326,779299,1758,9073579.00,376763,48.35,0.56,0.32
30-July-2014,11.64,11.64,11.11,11.33,11.544948646245579857,3720468,4413,42952612.00,1536711,41.30,0.53,-0.31
28-July-2014,11.45,11.60,11.00,11.09,11.182138819491614662,864187,1637,9663459.00,346228,40.06,0.60,-0.36
25-July-2014,12.05,12.05,11.36,11.46,11.524318047987526228,1205730,2131,13895216.00,586912,48.68,0.69,-0.59
24-July-2014,12.19,12.20,11.83,11.94,11.996989418069549526,924406,2408,11090089.00,484553,52.42,0.37,-0.25
23-July-2014,12.45,12.45,11.95,12.16,12.173267444398108033,925598,1889,11267552.00,387407,41.85,0.50,-0.29
22-July-2014,12.44,12.59,12.20,12.42,12.389950043707012477,790491,1895,9794144.00,297352,37.62,0.39,-0.02
21-July-2014,12.80,12.84,12.26,12.32,12.550705399999829273,1171463,2537,14702687.00,547359,46.72,0.58,-0.48
18-July-2014,12.75,12.75,12.37,12.60,12.569679686408135286,601036,1628,7554830.00,190464,31.69,0.38,-0.15
17-July-2014,12.94,13.09,12.56,12.76,12.767657729709431042,841487,2270,10743818.00,270591,32.16,0.53,-0.18
16-July-2014,12.40,12.93,11.95,12.84,12.390535697449115257,1887894,5104,23392018.00,706739,37.44,0.98,0.44
15-July-2014,12.25,12.45,11.89,12.36,12.169570761372296038,1325370,3348,16129184.00,405096,30.56,0.56,0.11
14-July-2014,12.90,12.90,11.98,12.17,12.215629704835317737,1007607,2293,12308554.00,460418,45.69,0.92,-0.73
11-July-2014,13.18,13.47,12.54,12.55,12.814418690622486451,1384994,3343,17747893.00,804594,58.09,0.93,-0.63
10-July-2014,12.90,13.78,12.52,13.19,13.160542724631842877,2879545,7439,37896375.00,849034,29.49,1.26,0.29
9-July-2014,13.60,13.60,13.13,13.13,13.235433600857371443,2142362,3145,28355090.00,1293667,60.39,0.47,-0.47
8-July-2014,14.70,14.70,13.82,13.82,14.119027350238068873,1128875,2423,15938617.00,553983,49.07,0.88,-0.88
7-July-2014,14.95,15.00,14.46,14.54,14.734616979194559770,1198773,2514,17663461.00,578437,48.25,0.54,-0.41
4-July-2014,15.00,15.24,14.70,14.94,14.988163142312890990,1496681,3202,22432499.00,720227,48.12,0.54,-0.06
3-July-2014,15.75,15.75,14.87,14.98,15.045820514655028499,838620,1977,12617726.00,465228,55.48,0.88,-0.77
2-July-2014,15.84,15.84,15.16,15.37,15.523293577230955021,3898521,7435,60517886.00,2304259,59.11,0.68,-0.47
1-July-2014,14.91,15.09,14.80,15.09,15.029671793086913624,2677762,2421,40245884.00,1122944,41.94,0.29,0.18
30-June-2014,14.00,14.38,13.93,14.38,14.308166944894659743,987799,1784,14133593.00,677342,68.57,0.45,0.38
27-June-2014,13.76,13.90,13.44,13.70,13.693043266726357792,785153,1502,10751134.00,785153,100.00,0.46,-0.06
26-June-2014,13.45,14.00,13.31,13.68,13.707463801307616677,685522,1695,9396768.00,685522,100.00,0.69,0.23
25-June-2014,13.60,13.75,13.25,13.40,13.494753847331751014,653050,1419,8812749.00,653050,100.00,0.50,-0.20
24-June-2014,13.00,13.56,12.85,13.56,13.445806812123859133,778465,1163,10467090.00,778465,100.00,0.71,0.56
23-June-2014,13.00,13.24,12.61,12.92,12.944820900021925016,291904,869,3778645.00,291904,100.00,0.63,-0.08
20-June-2014,13.00,13.25,12.90,12.98,13.044791105978606590,510905,1437,6664649.00,510905,100.00,0.35,-0.02
19-June-2014,13.30,13.49,12.86,12.98,13.068002023879229143,628496,1338,8213187.00,628496,100.00,0.63,-0.32
18-June-2014,13.85,13.85,13.05,13.24,13.411363853188502582,880476,2206,11808384.00,880476,100.00,0.80,-0.61
17-June-2014,13.00,13.45,12.90,13.41,13.244431451163826706,861984,2167,11416488.00,861984,100.00,0.55,0.41
16-June-2014,12.52,13.00,12.22,12.81,12.445236715792184174,994188,2457,12372905.00,994188,100.00,0.78,0.29
13-June-2014,13.80,14.03,12.82,12.86,13.404868518991224589,1864756,4066,24996809.00,1864756,100.00,1.21,-0.94
12-June-2014,13.40,13.73,13.00,13.44,13.447130052593522511,2678847,5324,36022804.00,897112,33.49,0.73,0.04
11-June-2014,13.73,14.38,13.06,13.22,13.667666934118898782,5133627,9018,70164704.00,2049740,39.93,1.32,-0.51
10-June-2014,14.70,14.70,13.57,13.67,13.757130223408306450,5254639,7955,72288753.00,2869848,54.62,1.13,-1.03
9-June-2014,14.80,14.80,13.80,14.44,14.416964941625731689,3667198,6761,52869865.00,1842543,50.24,1.00,-0.36
6-June-2014,14.65,14.94,14.35,14.47,14.612843797597609144,2340585,4593,34202603.00,1210416,51.71,0.59,-0.18
5-June-2014,14.70,14.87,14.31,14.49,14.631473739603280174,2189152,4722,32030520.00,1063494,48.58,0.56,-0.21
4-June-2014,14.70,15.00,14.50,14.70,14.739900611010436500,1828774,4042,26955947.00,764354,41.80,0.50,0.00
3-June-2014,15.10,15.19,14.48,14.55,14.703486779227042771,1584098,3566,23291764.00,754378,47.62,0.71,-0.55
2-June-2014,15.25,15.55,14.70,14.95,14.995908880001167630,2946137,6578,44180002.00,1398859,47.48,0.85,-0.30
30-May-2014,14.75,14.80,14.10,14.38,14.422894231192741367,1453056,3374,20957273.00,604486,41.60,0.70,-0.37
29-May-2014,14.49,15.15,13.92,14.73,14.557104601974789691,1499704,4784,21831348.00,457970,30.54,1.23,0.24
28-May-2014,14.10,14.50,14.04,14.25,14.229140441188932835,1298038,3299,18469965.00,519084,39.99,0.46,0.15
27-May-2014,14.50,14.55,13.03,13.95,13.750545916348542214,2231569,6102,30685292.00,797172,35.72,1.52,-0.55
26-May-2014,15.01,16.22,13.40,14.36,15.374954029120593629,7627111,13585,117266481.00,2078787,27.26,2.82,-0.65
23-May-2014,14.80,15.18,14.46,14.75,14.862888885195772119,1925504,4499,28618552.00,940547,48.85,0.72,-0.05
22-May-2014,14.80,15.30,14.33,14.70,14.889919714321123648,3251763,8899,48418490.00,1622245,49.89,0.97,-0.10
21-May-2014,13.95,14.46,12.75,14.46,13.919863987791959799,5759483,17800,80171220.00,1873157,32.52,1.71,0.51
20-May-2014,11.78,13.15,11.51,13.15,12.830453594636187315,7578639,13127,97237376.00,2171310,28.65,1.64,1.37
19-May-2014,9.33,10.96,9.33,10.96,10.436032185105299274,3052965,6108,31860841.00,1500586,49.15,1.63,1.63
16-May-2014,9.10,9.51,8.75,9.14,9.240198028555010387,1832463,3657,16932321.00,800234,43.67,0.76,0.04
15-May-2014,9.00,9.48,8.86,8.97,9.077829359811542268,1303210,2313,11830318.00,603536,46.31,0.62,-0.03
14-May-2014,8.90,9.08,8.60,9.03,8.950595725519899670,1530151,2480,13695763.00,691312,45.18,0.48,0.13
13-May-2014,8.50,8.90,8.33,8.74,8.614537484740071776,1604693,3074,13823688.00,721373,44.95,0.57,0.24
12-May-2014,8.30,8.45,8.13,8.24,8.321155158906506988,873092,1513,7265134.00,439278,50.31,0.32,-0.06
9-May-2014,7.75,8.30,7.71,8.13,7.964561980139254788,714374,1459,5689676.00,341003,47.73,0.59,0.38
8-May-2014,7.75,7.88,7.60,7.71,7.712152022260025583,379155,617,2924101.00,203790,53.75,0.28,-0.04
7-May-2014,7.91,7.97,7.67,7.71,7.797098710570838881,338677,736,2640698.00,166128,49.05,0.30,-0.20
6-May-2014,7.91,7.99,7.81,7.86,7.863093261813493620,231917,423,1823585.00,118359,51.04,0.18,-0.05
5-May-2014,8.35,8.35,7.86,7.88,7.941794855896328780,354814,581,2817860.00,170854,48.15,0.49,-0.47
2-May-2014,8.00,8.05,7.81,7.89,7.903483810469138511,400969,740,3169052.00,207235,51.68,0.24,-0.11
30-April-2014,8.30,8.38,7.80,7.94,8.037561676219753631,684421,1281,5501076.00,376203,54.97,0.58,-0.36
29-April-2014,8.50,8.50,8.22,8.24,8.312740050202625052,529056,1477,4397905.00,289862,54.79,0.28,-0.26
28-April-2014,8.29,8.49,8.23,8.45,8.347568028186000715,505783,926,4222058.00,307828,60.86,0.26,0.16
25-April-2014,8.35,8.50,8.16,8.27,8.299962644001349636,497912,1201,4132651.00,163080,32.75,0.34,-0.08
23-April-2014,8.50,8.64,8.30,8.33,8.420720808553508173,769275,1134,6477850.00,486261,63.21,0.34,-0.17
22-April-2014,8.55,8.85,8.42,8.57,8.580134741383987413,626682,1125,5377016.00,191321,30.53,0.43,0.02
21-April-2014,8.16,8.72,8.16,8.57,8.522473800667677215,671582,1397,5723540.00,246755,36.74,0.56,0.41
17-April-2014,8.31,8.68,8.31,8.53,8.538331144165572082,338028,840,2886195.00,170851,50.54,0.37,0.22
16-April-2014,8.99,8.99,8.27,8.35,8.512041804774435723,614858,1278,5233697.00,279558,45.47,0.72,-0.64
15-April-2014,9.02,9.17,8.80,8.88,8.881680252403975577,557202,1131,4948890.00,331126,59.43,0.37,-0.14
11-April-2014,8.89,9.25,8.75,9.02,9.033734815845902849,1419572,2400,12824037.00,782598,55.13,0.50,0.13
10-April-2014,8.46,9.18,8.46,8.97,8.898818517016953381,2084245,4195,18547318.00,864665,41.49,0.72,0.51
9-April-2014,8.35,8.64,8.29,8.46,8.478619109727162032,1038895,2191,8808395.00,533146,25.66,0.35,0.11
7-April-2014,8.24,8.45,7.94,8.16,8.105300762044988483,506663,1015,4106656.00,261715,25.83,0.51,-0.08
4-April-2014,7.87,8.23,7.77,8.13,7.976660900603768141,1857998,2138,14820620.00,864804,46.54,0.46,0.26
3-April-2014,7.96,8.10,7.65,7.86,7.825622124831628326,1322966,1789,10353032.00,638857,48.29,0.45,-0.10
2-April-2014,7.86,8.05,7.75,7.99,7.922719781014158899,1037510,1502,8219901.00,454593,43.82,0.30,0.13
1-April-2014,7.72,7.87,7.40,7.71,7.588282116077146063,726155,1139,5510269.00,342765,47.20,0.47,-0.01
31-March-2014,7.37,7.68,7.25,7.58,7.443143103644304144,747605,1335,5564531.00,380196,50.86,0.43,0.21
28-March-2014,7.01,7.24,6.95,7.16,7.056270845258299985,1200213,1444,8469028.00,635509,52.95,0.29,0.15
27-March-2014,7.05,7.18,7.00,7.06,7.092348215182977463,378134,647,2681858.00,237705,62.86,0.18,0.01
26-March-2014,6.90,7.07,6.85,6.88,6.937939510183893420,529709,676,3675089.00,345447,65.21,0.22,-0.02
25-March-2014,6.90,7.00,6.80,6.85,6.865809439126066722,519582,709,3567351.00,362503,69.77,0.20,-0.05
24-March-2014,7.06,7.24,6.88,6.91,7.046766478708924752,257150,505,1812076.00,123137,47.89,0.36,-0.15
22-March-2014,7.10,7.14,7.05,7.08,7.089541978173068660,58185,90,412505.00,52100,89.54,0.09,-0.02
21-March-2014,7.07,7.15,6.96,7.09,7.051265695904940679,274355,480,1934550.00,147020,53.59,0.19,0.02
20-March-2014,7.21,7.21,6.95,7.01,7.088016389762011674,178160,394,1262801.00,113512,63.71,0.26,-0.20
19-March-2014,7.15,7.33,7.05,7.18,7.192275395401924017,981280,750,7057636.00,702642,71.60,0.28,0.03
18-March-2014,7.20,7.28,7.11,7.14,7.178985733796258206,364638,375,2617731.00,218258,59.86,0.17,-0.06
14-March-2014,7.29,7.29,7.10,7.15,7.160289561632473836,327944,395,2348174.00,165689,50.52,0.19,-0.14
13-March-2014,7.22,7.40,7.17,7.29,7.289447424544652244,971071,1188,7078571.00,651678,67.11,0.23,0.07
12-March-2014,7.59,7.59,7.15,7.19,7.284799601661022467,313301,586,2282335.00,155788,49.72,0.44,-0.40
11-March-2014,7.00,7.57,7.00,7.40,7.351508734780307040,787713,1589,5790879.00,324038,41.14,0.57,0.40
10-March-2014,7.00,7.15,6.98,7.03,7.053853582611044913,495993,693,3498662.00,278068,56.06,0.17,0.03
7-March-2014,6.93,7.15,6.88,6.99,7.007965262994656929,780263,1283,5468056.00,310015,39.73,0.27,0.06
6-March-2014,6.44,7.00,6.44,6.88,6.768948098790169379,1355479,1597,9175167.00,1027017,75.77,0.56,0.44
5-March-2014,6.57,6.57,6.40,6.42,6.440009550718293604,326677,509,2103803.00,225882,69.15,0.17,-0.15
4-March-2014,6.50,6.50,6.37,6.42,6.433278332370816489,363630,695,2339333.00,219709,60.42,0.13,-0.08
3-March-2014,6.65,6.65,6.50,6.51,6.570767707624507533,342409,594,2249890.00,230492,67.31,0.15,-0.14
28-February-2014,6.95,6.95,6.61,6.67,6.675814554693121255,314098,511,2096860.00,186695,59.44,0.34,-0.28
26-February-2014,6.75,6.79,6.68,6.72,6.738157595080847187,316152,477,2130282.00,139274,44.05,0.11,-0.03
25-February-2014,6.85,6.89,6.67,6.72,6.752254340902712530,163906,318,1106735.00,98244,59.94,0.22,-0.13
24-February-2014,7.00,7.00,6.75,6.81,6.832898068767733471,327770,525,2239619.00,164421,50.16,0.25,-0.19
21-February-2014,6.80,7.09,6.76,6.90,6.894312481516820390,537651,1065,3706734.00,252290,46.92,0.33,0.10
20-February-2014,6.70,6.79,6.67,6.70,6.721480135924458572,191577,398,1287681.00,93711,48.92,0.12,0.00
19-February-2014,6.88,6.92,6.75,6.77,6.821719948803386412,139853,380,954038.00,73651,52.66,0.17,-0.11
18-February-2014,6.84,6.92,6.76,6.83,6.843297033821474663,281271,559,1924821.00,143780,51.12,0.16,-0.01
17-February-2014,6.80,7.04,6.76,6.78,6.867647938730329683,233982,491,1606906.00,131835,56.34,0.28,-0.02
14-February-2014,6.75,6.84,6.55,6.77,6.745103612493564441,186464,426,1257719.00,85180,45.68,0.29,0.02
13-February-2014,6.91,6.97,6.65,6.70,6.742526616322796554,425209,756,2866983.00,203545,47.87,0.32,-0.21
12-February-2014,7.05,7.05,6.85,6.86,6.910688463518051028,122403,335,845889.00,74023,60.47,0.20,-0.19
11-February-2014,7.05,7.08,6.87,7.02,6.980275475429148434,380288,686,2654515.00,218977,57.58,0.21,-0.03
10-February-2014,7.19,7.19,6.95,6.97,7.044859214162694757,224703,487,1583001.00,113707,50.60,0.24,-0.22
7-February-2014,7.10,7.25,7.03,7.14,7.155454265411504263,191529,418,1370477.00,66007,34.46,0.22,0.04
6-February-2014,7.08,7.21,6.95,7.02,7.070294011851347002,211284,520,1493840.00,104744,49.57,0.26,-0.06
5-February-2014,7.10,7.17,7.00,7.11,7.097610256975441303,163323,373,1159203.00,85383,52.28,0.17,0.01
4-February-2014,7.00,7.09,6.91,7.06,6.999602452476273131,178595,424,1250094.00,91991,51.51,0.18,0.06
3-February-2014,7.18,7.22,7.02,7.04,7.134089630046503361,168805,600,1204270.00,86530,51.26,0.20,-0.14
31-January-2014,7.16,7.34,7.14,7.19,7.212771806509341411,185518,550,1338099.00,127170,68.55,0.20,0.03
30-January-2014,7.17,7.17,6.95,7.08,7.008496298214940965,741264,895,5195146.00,540536,72.92,0.22,-0.09
29-January-2014,7.25,7.30,7.15,7.17,7.208347381977570072,180919,336,1304127.00,89795,49.63,0.15,-0.08
28-January-2014,7.14,7.35,7.12,7.15,7.197220319669299261,494949,1022,3562257.00,248718,50.25,0.23,0.01
27-January-2014,7.01,7.59,7.01,7.14,7.298529449638157047,1164870,2435,8501838.00,490671,42.12,0.58,0.13
24-January-2014,7.66,7.66,7.18,7.20,7.284857666142153287,426427,857,3106460.00,225305,52.84,0.48,-0.46
23-January-2014,7.49,7.77,7.40,7.45,7.530374769280154080,436135,2146,3284260.00,146446,33.58,0.37,-0.04
22-January-2014,7.43,7.59,7.37,7.50,7.503626455932255204,523376,1517,3927218.00,358238,68.45,0.22,0.07
21-January-2014,7.28,7.70,7.26,7.44,7.440714909365212661,479893,1051,3570747.00,220276,45.90,0.44,0.16
20-January-2014,7.59,7.59,7.15,7.25,7.230895324604059520,856505,944,6193298.00,658744,76.91,0.44,-0.34
17-January-2014,7.71,7.83,7.35,7.41,7.523621803559651590,468529,897,3525035.00,303353,64.75,0.48,-0.30
16-January-2014,7.97,8.13,7.70,7.74,7.914616931388877604,393872,661,3117346.00,145586,36.96,0.43,-0.23
15-January-2014,7.80,7.95,7.72,7.86,7.790376894456939860,237865,544,1853058.00,106448,44.75,0.23,0.06
14-January-2014,7.77,7.80,7.62,7.72,7.722160239267946951,404233,669,3121552.00,179057,44.30,0.18,-0.05
13-January-2014,7.70,7.92,7.66,7.74,7.750911132222126263,347370,677,2692434.00,243797,70.18,0.26,0.04
