Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-March-2018,768.10,779.70,765.00,767.80,773.521576211773238244,49638,1409,38396064.00,16321,32.88,14.70,-0.30
20-March-2018,766.00,773.70,757.95,771.80,769.561133865360525834,71049,1562,54676549.00,32496,45.74,15.75,5.80
19-March-2018,768.00,771.60,760.45,765.30,766.350342346699717356,66161,1799,50702505.00,19042,28.78,11.15,-2.70
16-March-2018,777.50,783.80,760.60,762.25,768.706584963341720098,73926,1937,56827403.00,31571,42.71,23.20,-15.25
15-March-2018,782.00,791.65,774.00,777.10,786.624287354122823799,104540,1719,82233703.00,56430,53.98,17.65,-4.90
14-March-2018,780.00,786.45,778.80,781.35,781.772169565350756111,65202,1446,50973109.00,16642,25.52,7.65,1.35
13-March-2018,766.00,784.50,766.00,780.85,779.954120977450948491,61466,1578,47940660.00,23394,38.06,18.50,14.85
12-March-2018,765.00,773.00,762.50,770.10,767.981956912028725314,77980,1649,59887233.00,22345,28.65,10.50,5.10
9-March-2018,772.00,780.85,760.20,764.40,773.116270076924139264,72409,1777,55980576.00,27125,37.46,20.65,-7.60
8-March-2018,761.00,783.00,750.00,771.30,763.660582159278336266,108527,2706,82877792.00,32005,29.49,33.00,10.30
7-March-2018,768.00,773.05,756.50,760.60,762.748876795545149655,126424,3543,96429764.00,44068,34.86,16.55,-7.40
6-March-2018,795.50,796.10,771.00,775.05,781.121499300987636822,155219,4689,121244898.00,63365,40.82,25.10,-20.45
5-March-2018,804.00,806.15,790.00,791.85,794.654392772476912734,84787,2657,67376362.00,36690,43.27,16.15,-12.15
1-March-2018,819.45,824.00,803.00,804.45,809.346345294328247889,86587,2219,70078872.00,39701,45.85,21.00,-15.00
28-February-2018,820.00,828.90,815.50,819.45,821.460127654544738189,50762,1200,41698959.00,14615,28.79,13.40,-0.55
27-February-2018,822.55,831.50,820.00,826.30,826.085347444283928774,61607,3283,50892640.00,25482,41.36,11.50,3.75
26-February-2018,811.10,823.75,810.40,821.30,818.464605115155538345,54231,1334,44386154.00,15796,29.13,13.35,10.20
23-February-2018,804.00,814.00,803.70,807.15,809.215957459079741155,260079,3143,210460077.00,169011,64.98,10.30,3.15
22-February-2018,810.00,815.90,798.20,801.30,807.542832443706519203,72877,2109,58851299.00,26691,36.62,17.70,-8.70
21-February-2018,816.00,827.70,810.15,812.90,815.938338734186485051,109242,2504,89134736.00,27458,25.14,17.55,-3.10
20-February-2018,808.00,821.95,808.00,815.80,817.709771834220015847,61841,1230,50567990.00,20024,32.38,13.95,7.80
19-February-2018,824.40,835.85,808.40,816.20,822.957718773642684728,138785,2637,114214187.00,24576,17.71,27.45,-8.20
16-February-2018,824.00,830.10,822.00,824.40,826.272450844466851525,126944,1997,104890330.00,17667,13.92,8.10,0.40
15-February-2018,827.50,832.50,819.30,822.15,823.463225579142076984,79471,2229,65441446.00,20146,25.35,13.20,-5.35
14-February-2018,845.00,845.10,817.30,827.50,832.885950195335905855,83446,1963,69501001.00,23493,28.15,27.80,-17.50
12-February-2018,822.50,846.65,822.50,839.30,838.040525871426848389,124365,3224,104222910.00,28403,22.84,24.15,16.80
9-February-2018,805.00,829.00,800.00,820.90,819.384529560179021972,157746,5578,129254632.00,24562,15.57,29.00,15.90
8-February-2018,808.00,818.70,800.90,814.45,811.254790502702667627,154107,3838,125020042.00,39687,25.75,17.80,6.45
7-February-2018,800.00,812.90,782.10,807.95,799.492604095154031405,458835,10021,366835189.00,84393,18.39,30.80,7.95
6-February-2018,834.00,835.60,790.00,801.65,816.227782316118229535,443138,12366,361701547.00,111791,25.23,45.60,-32.35
5-February-2018,847.00,859.50,834.00,851.90,849.958312308349182936,154578,3491,131384856.00,62472,40.41,25.50,4.90
2-February-2018,867.90,883.00,847.50,849.50,861.059671270595907588,248411,6033,213896694.00,80420,32.37,35.50,-18.40
1-February-2018,885.00,886.95,853.90,863.35,866.604907425533449416,194114,5479,168220145.00,75151,38.71,33.05,-21.65
31-January-2018,895.55,903.00,878.00,883.65,885.202465812995469156,170167,4386,150632248.00,37769,22.20,25.00,-11.90
30-January-2018,913.50,914.00,898.60,903.40,905.218158376874533487,103159,2379,93381400.00,19452,18.86,15.40,-10.10
29-January-2018,946.00,953.40,910.00,915.10,925.348040447180002512,95532,3185,88400349.00,36746,38.46,43.40,-30.90
25-January-2018,957.50,968.15,945.30,950.45,957.523014632760335274,84468,3226,80880054.00,34039,40.30,22.85,-7.05
24-January-2018,935.00,958.65,935.00,955.60,950.444928759825384670,152793,4203,145221332.00,53989,35.33,23.65,20.60
23-January-2018,933.00,941.00,926.40,936.05,934.902368589651644242,104577,2321,97769285.00,30444,29.11,14.60,3.05
22-January-2018,923.00,933.00,919.95,929.60,930.385568132190697108,279354,2943,259906930.00,242478,86.80,13.05,6.60
19-January-2018,920.25,925.00,907.90,923.00,918.203705942286770165,173721,4791,159511266.00,32054,18.45,17.10,2.75
18-January-2018,918.00,925.25,915.50,918.40,921.864226571997899446,278022,2915,256298536.00,176458,63.47,9.75,0.40
17-January-2018,906.10,919.45,894.00,917.10,909.553417264763834046,126373,2502,114942994.00,26988,21.36,25.45,11.00
16-January-2018,919.00,924.50,904.00,906.20,912.890743148403288507,154599,2688,141131996.00,43042,27.84,20.50,-12.80
15-January-2018,922.00,924.50,913.00,915.60,919.538213157678443528,170334,2654,156628622.00,41079,24.12,11.50,-6.40
12-January-2018,931.00,936.00,908.95,919.15,922.061578164588587317,170109,3389,156850973.00,43341,25.48,27.05,-11.85
11-January-2018,925.50,935.00,925.50,928.25,929.874656721478216646,117980,2210,109706612.00,23707,20.09,9.50,2.75
10-January-2018,923.00,932.40,915.55,925.05,923.655683575626353232,258640,4483,238894306.00,32434,12.54,16.85,2.05
9-January-2018,924.00,932.40,916.00,920.85,924.509535141071829732,240374,4030,222228055.00,47898,19.93,16.40,-3.15
8-January-2018,908.00,926.60,906.05,921.40,920.702511930770414964,305303,6422,281093239.00,85578,28.03,20.55,13.40
5-January-2018,879.00,904.80,876.20,899.15,891.788848598512491067,264469,5879,235850505.00,52167,19.73,28.60,20.15
4-January-2018,878.90,880.90,870.10,877.50,876.810254596525759509,195093,3457,171059543.00,29899,15.33,10.80,-1.40
3-January-2018,877.00,884.25,873.50,877.70,880.145712855175866816,159780,3256,140629682.00,24121,15.10,10.75,0.70
2-January-2018,889.95,889.95,871.80,875.70,878.324356284824757145,149678,2775,131465833.00,30487,20.37,18.15,-14.25
1-January-2018,886.50,891.05,881.05,884.20,887.787735804720324087,106391,2629,94452625.00,33633,31.61,10.00,-2.30
29-December-2017,898.00,900.00,880.10,884.65,889.714045001776687566,261723,5354,232858629.00,71616,27.36,19.90,-13.35
28-December-2017,876.00,889.00,876.00,880.85,883.441651718498987846,138813,4034,122633186.00,45018,32.43,13.00,4.85
27-December-2017,878.50,885.75,870.65,875.00,878.065721400095472783,155018,4354,136115992.00,47576,30.69,15.10,-3.50
26-December-2017,873.00,876.00,865.10,872.10,870.771544091144160097,63811,1616,55564803.00,23793,37.29,10.90,-0.90
22-December-2017,878.85,883.05,868.50,870.45,872.212008424175795064,75497,2336,65849390.00,26860,35.58,14.55,-8.40
21-December-2017,877.00,885.40,876.35,878.55,880.781909349559142511,70998,1954,62533754.00,20496,28.87,9.05,1.55
20-December-2017,862.00,888.50,862.00,875.05,877.578146530855461621,429616,4856,377021613.00,60701,14.13,26.50,13.05
19-December-2017,872.00,872.00,861.00,866.85,865.732487345580687409,56502,1439,48915617.00,19464,34.45,11.00,-5.15
18-December-2017,862.00,873.00,844.40,865.20,863.779481648221096729,127944,3303,110515402.00,31155,24.35,28.60,3.20
15-December-2017,858.00,868.00,855.00,859.90,861.932709702756120957,155327,6456,133881422.00,51953,33.45,13.00,1.90
14-December-2017,847.00,854.95,845.00,852.05,849.834229164031870494,94884,2253,80635671.00,29867,31.48,9.95,5.05
13-December-2017,845.95,855.00,840.50,843.60,847.352200845596670053,122044,2544,103414252.00,27541,22.57,14.50,-2.35
12-December-2017,840.00,852.00,840.00,845.00,847.201296217742328046,143803,3309,121830088.00,44547,30.98,12.00,5.00
11-December-2017,822.50,841.00,822.50,837.70,835.648000000000000000,127750,3293,106754032.00,34832,27.27,18.50,15.20
8-December-2017,815.00,828.80,811.60,820.05,821.271494264999232775,417088,3856,342542485.00,33367,8.00,17.20,5.05
7-December-2017,809.50,824.00,809.50,819.40,818.248867320235909854,102412,2505,83798503.00,33616,32.82,14.50,9.90
6-December-2017,811.00,814.00,807.00,809.05,810.685439428296571153,72765,1704,58989526.00,23532,32.34,7.00,-1.95
5-December-2017,815.00,819.20,808.05,809.65,810.532194398613228629,95762,2216,77618184.00,30973,32.34,11.15,-5.35
4-December-2017,815.00,820.00,810.10,814.40,815.050603759492095107,80330,2294,65473015.00,21696,27.01,9.90,-0.60
1-December-2017,819.95,822.85,811.80,814.15,814.154975350445902104,3031495,4630,2468106737.00,2872496,94.76,11.05,-5.80
30-November-2017,834.50,834.95,815.10,819.00,823.556846500285330716,243577,5250,200599506.00,98261,40.34,19.85,-15.50
29-November-2017,832.85,839.30,832.70,834.35,836.150279078380022749,75606,2006,63217978.00,26160,34.60,6.60,1.50
28-November-2017,832.00,840.00,831.10,832.85,834.923649730548716447,116162,2605,96986401.00,38361,33.02,8.90,0.85
27-November-2017,830.15,834.70,827.90,831.25,832.131858268389633703,70189,1838,58406503.00,24284,34.60,6.80,1.10
24-November-2017,830.00,835.00,828.60,830.15,831.094562270770212087,87794,6906,72965116.00,30053,34.23,6.40,0.15
23-November-2017,835.95,838.00,825.50,827.65,832.025092369791539561,204883,5211,170467797.00,89809,43.83,12.50,-8.30
22-November-2017,838.05,842.00,825.00,828.05,832.956777772725205765,175928,4348,146540420.00,57768,32.84,17.00,-10.00
21-November-2017,827.05,849.45,827.05,837.70,840.075639399207505207,255396,6299,214551958.00,77329,30.28,22.40,10.65
20-November-2017,830.55,834.70,823.35,826.25,827.508329762991387714,161049,3359,133269389.00,66614,41.36,11.35,-4.30
17-November-2017,835.00,839.50,827.00,829.45,832.245988996079925639,173211,4386,144154160.00,59238,34.20,12.50,-5.55
16-November-2017,822.10,834.80,820.00,829.30,826.581387688340896312,176077,6074,145541971.00,50697,28.79,14.80,7.20
15-November-2017,830.00,834.25,818.55,822.65,825.770298276138502740,336802,10264,278121088.00,127478,37.85,15.70,-7.35
14-November-2017,828.60,844.55,828.60,835.15,838.140857419408044654,230389,6072,193098434.00,64427,27.96,15.95,6.55
13-November-2017,836.90,842.50,825.20,828.60,831.842784687000625303,215895,5224,179590698.00,63682,29.50,17.30,-8.30
10-November-2017,835.00,845.90,831.40,833.80,836.770298486686419949,352009,7670,294550676.00,81004,23.01,14.50,-1.20
9-November-2017,853.00,855.00,829.00,832.10,837.079426917405472319,549310,13521,459816100.00,157060,28.59,26.00,-20.90
8-November-2017,874.90,882.00,837.00,842.55,864.617715187497796644,1928876,31886,1667740360.00,943865,48.93,45.00,-32.35
7-November-2017,1041.10,1044.00,846.20,860.50,883.041903936617974746,2891924,72252,2553690075.00,821635,28.41,197.80,-180.60
6-November-2017,1049.00,1055.15,1030.00,1034.70,1040.573524081615248491,46903,1457,48806020.00,18140,38.68,25.15,-14.30
3-November-2017,1062.00,1070.35,1041.60,1049.25,1053.626959544452409614,73933,1949,77897802.00,16284,22.03,28.75,-12.75
2-November-2017,1027.00,1063.50,1027.00,1060.90,1055.519546452281878290,148518,4053,156763652.00,37623,25.33,36.50,33.90
1-November-2017,1026.10,1038.00,1025.15,1027.45,1031.142996615464722728,46092,1176,47527443.00,16276,35.31,12.85,1.35
31-October-2017,1027.55,1037.00,1010.80,1027.45,1026.106343259054755800,152130,3776,156101558.00,32865,21.60,26.20,-0.10
30-October-2017,1005.00,1090.00,993.50,1027.55,1045.720531660132425474,735357,18449,768977913.00,68522,9.32,96.50,22.55
27-October-2017,1009.80,1019.90,999.00,1000.85,1008.110129215016422447,106257,3044,107118758.00,27523,25.90,20.90,-8.95
26-October-2017,1015.00,1015.00,991.15,997.10,998.505256810831551828,91215,2752,91078657.00,29955,32.84,23.85,-17.90
25-October-2017,1039.00,1039.00,1000.65,1003.75,1007.227051725147911663,204852,2776,206332476.00,150828,73.63,38.35,-35.25
24-October-2017,1037.00,1041.95,1023.35,1026.50,1032.922172687471262069,50021,1162,51667800.00,15599,31.18,18.60,-10.50
23-October-2017,1052.35,1056.00,1029.45,1036.70,1040.606195880169956435,37186,1175,38695982.00,11592,31.17,26.55,-15.65
19-October-2017,1049.00,1057.15,1045.00,1052.50,1053.909157846295444086,10865,547,11450723.00,6265,57.66,12.15,3.50
18-October-2017,1070.00,1070.00,1046.50,1048.90,1053.333630569041249711,30279,995,31893889.00,11312,37.36,23.50,-21.10
17-October-2017,1069.80,1069.80,1062.00,1066.65,1065.883672687815152869,31334,791,33398399.00,13011,41.52,7.80,-3.15
16-October-2017,1061.50,1076.00,1061.50,1069.80,1070.070407571952868456,51770,1581,55397545.00,14052,27.14,14.50,8.30
13-October-2017,1065.00,1068.50,1055.05,1061.40,1063.212291417623266248,61067,1468,64927185.00,27218,44.57,13.45,-3.60
12-October-2017,1056.00,1064.10,1053.20,1059.80,1059.583729755732535143,37418,1349,39647504.00,10531,28.14,10.90,3.80
11-October-2017,1065.00,1068.95,1038.90,1045.50,1052.973329981775906491,79565,2137,83779823.00,21270,26.73,30.05,-19.50
10-October-2017,1050.95,1070.95,1044.35,1060.60,1061.564616096898009170,133914,3941,142158364.00,29569,22.08,26.60,9.65
9-October-2017,1044.50,1045.00,1034.00,1039.80,1039.218809136117590106,45446,1261,47228338.00,16686,36.72,11.00,-4.70
6-October-2017,1033.05,1045.00,1026.05,1042.30,1035.245562184827382381,54137,1572,56045089.00,16211,29.94,18.95,9.25
5-October-2017,1030.00,1038.00,1024.00,1027.95,1030.988607075913776944,34144,1078,35202075.00,9542,27.95,14.00,-2.05
4-October-2017,1020.75,1037.55,1018.80,1027.10,1029.051463728581381892,84681,2189,87141107.00,31406,37.09,18.75,6.35
3-October-2017,1016.00,1024.90,1015.90,1020.75,1020.670413925296586022,135121,2401,137914007.00,91507,67.72,9.00,4.75
29-September-2017,1010.05,1017.35,1007.00,1013.25,1012.020025005209418628,191960,2416,194267364.00,144626,75.34,10.35,3.20
28-September-2017,1000.00,1008.15,997.20,1005.00,1003.507770161823297267,52959,1623,53144768.00,17231,32.54,10.95,5.00
27-September-2017,1015.00,1015.00,995.55,998.35,1001.015422113250250264,137854,2649,137993980.00,44210,32.07,19.45,-16.65
26-September-2017,997.55,1013.10,993.55,1005.15,1004.877795678544351781,105520,2666,106034705.00,31000,29.38,19.55,7.60
25-September-2017,1016.95,1016.95,983.05,991.30,991.809170982497259290,79359,2792,78708984.00,19371,24.41,33.90,-25.65
22-September-2017,1035.00,1044.00,1007.00,1013.55,1028.055307981356668740,117361,3415,120653599.00,30903,26.33,37.00,-21.45
21-September-2017,1009.00,1039.85,1005.65,1032.45,1029.784038571511733423,292029,8105,300726803.00,56880,19.48,34.20,23.45
20-September-2017,1014.90,1014.90,997.05,1002.20,1001.497450557533811458,239268,3734,239626292.00,181187,75.73,17.85,-12.70
19-September-2017,1014.90,1021.00,1002.20,1005.80,1009.983010164041115556,261215,5107,263822712.00,150790,57.73,18.80,-9.10
18-September-2017,1014.80,1017.70,1000.00,1009.55,1009.261208531578677577,214591,5224,216578372.00,75061,34.98,17.70,-5.25
15-September-2017,994.00,1013.95,990.00,1007.10,1003.561264581366308287,196998,5943,197699562.00,58582,29.74,23.95,13.10
14-September-2017,1000.00,1017.10,995.10,1003.55,1006.153912802961886703,300079,9186,301925660.00,90255,30.08,22.00,3.55
13-September-2017,989.00,1008.85,975.20,992.10,995.527726064475605531,308861,7581,307479689.00,82464,26.70,33.65,3.10
12-September-2017,980.00,987.90,976.40,981.35,981.039457096444408206,159439,3918,156415950.00,26810,16.82,11.50,1.35
11-September-2017,974.80,982.65,969.00,977.65,974.785533200106064427,309246,2503,301448527.00,260947,84.38,13.65,2.85
8-September-2017,970.50,986.40,961.15,968.15,971.019709543568464730,63624,1885,61780158.00,17062,26.82,25.25,-2.35
7-September-2017,975.10,981.60,971.00,977.55,977.165227897188066332,51317,1452,50145188.00,12320,24.01,10.60,2.45
6-September-2017,985.00,990.65,967.00,971.30,974.276793258988610261,84023,2811,81861659.00,27837,33.13,23.65,-13.70
5-September-2017,1000.00,1003.50,986.90,991.65,992.243027061915079987,43382,1420,43045487.00,11460,26.42,16.60,-8.35
4-September-2017,999.00,1006.00,985.80,995.90,995.030334830144474814,81952,2320,81544726.00,17506,21.36,20.20,-3.10
1-September-2017,985.00,1009.00,983.00,993.50,997.605733958929985985,164110,3280,163717077.00,41646,25.38,26.00,8.50
31-August-2017,986.00,996.85,977.50,981.55,987.334419078086374872,103155,3213,101848482.00,23412,22.70,19.35,-4.45
30-August-2017,990.00,999.00,983.50,987.00,991.805138689823792260,47444,1621,47055203.00,15831,33.37,15.50,-3.00
29-August-2017,989.60,999.00,985.00,987.65,991.090846057841943883,64901,1762,64322787.00,16197,24.96,14.00,-1.95
28-August-2017,997.00,1008.90,986.00,989.60,995.145992802903235643,131164,3385,130527329.00,41229,31.43,22.90,-7.40
24-August-2017,962.80,998.80,956.90,991.75,984.835220713694441472,177583,6405,174889993.00,44886,25.28,41.90,28.95
23-August-2017,946.00,957.65,942.10,954.80,952.595981663656913382,79187,2439,75433218.00,18148,22.92,15.55,8.80
22-August-2017,937.20,950.55,936.00,944.25,941.980263664400777135,220811,6260,207999604.00,80281,36.36,14.55,7.05
21-August-2017,941.00,943.05,920.00,922.80,929.919193594074933847,144741,2865,134597434.00,71836,49.63,23.05,-18.20
18-August-2017,957.00,957.00,935.50,940.75,941.778916738107748515,325443,3600,306495356.00,241557,74.22,21.50,-16.25
17-August-2017,966.00,969.35,951.05,954.10,959.598229303995999454,87988,2693,84433129.00,25383,28.85,18.30,-11.90
16-August-2017,972.10,975.00,952.00,962.20,961.768897587126608175,225333,3418,216718271.00,123244,54.69,23.00,-9.90
14-August-2017,947.00,969.95,943.25,967.60,957.899558292062642216,149420,4100,143129352.00,52118,34.88,26.70,20.60
11-August-2017,921.10,955.50,921.00,942.25,940.057369111919261474,139413,4620,131056218.00,34068,24.44,34.50,21.15
10-August-2017,959.00,971.45,920.40,935.65,946.373035988054199197,225686,6902,213583145.00,68830,30.50,51.05,-23.35
9-August-2017,979.00,979.00,950.50,953.40,962.263786572471009272,129093,4724,124221519.00,47077,36.47,28.50,-25.60
8-August-2017,991.00,992.20,971.10,974.45,979.633441509493846654,126029,4688,123462223.00,38299,30.39,21.10,-16.55
7-August-2017,995.00,1004.00,980.00,984.50,992.527535173482770955,134192,4618,133189255.00,32636,24.32,24.00,-10.50
4-August-2017,994.90,997.75,964.00,992.50,981.999807839571855093,348667,11278,342390927.00,80116,22.98,33.75,-2.40
